businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal,Stable_Section
2024-08-13,10.2,10.4,10.0,10.18,10.68,10.4,109986,10.4,9.799159739575186,0.2808022463156749,0.2587096727279745,20
2024-08-14,10.2,10.2,9.64,10.4,10.68,9.64,43500,9.64,9.774673625794389,0.2473055764800271,0.256428853478385,20
2024-08-15,9.66,10.32,9.65,9.64,10.68,10.32,11799,10.32,9.85856999105679,0.2724884639138611,0.2596407755654803,20
2024-08-18,10.12,10.14,9.99,10.32,10.68,10.1,37160,10.1,9.895713069355743,0.2715635071863662,0.2620253218896575,20
2024-08-21,9.9,10.13,9.9,10.1,10.68,9.99,8970,9.99,9.910218750993325,0.2589691563920464,0.2614140887901353,20
2024-08-22,9.89,10.18,9.89,9.99,10.68,10.03,61952,10.03,9.928646635455888,0.249341455269521,0.2589995620860124,20
2024-08-25,9.9,10.11,9.9,10.03,10.68,9.92,2590,9.92,9.92731638384729,0.2301819577488011,0.2532360412185702,20
2024-08-27,9.92,10.05,9.74,9.92,10.68,9.75,42000,9.75,9.900036940178476,0.198986545642839,0.2423861421034239,20
2024-08-28,9.75,10.44,9.75,9.75,10.68,10.33,411750,10.33,9.96618510322794,0.2185458490282759,0.2376180834883943,20
2024-08-29,10.3,10.54,10.3,10.33,10.68,10.53,282091,10.53,10.052925856577486,0.2473339545407622,0.2395612576988679,20
2024-09-01,10.32,10.32,10.1,10.53,10.68,10.1,36000,10.1,10.060168032488642,0.2327681231953793,0.2382026307981702,20
2024-09-02,10.0,10.03,10.0,10.1,10.68,10.03,3900,10.03,10.05552679672116,0.2131194733014716,0.2331859992988305,20
2024-09-03,10.23,10.23,10.05,10.03,10.68,10.05,28395,10.05,10.054676520302518,0.1968919615805866,0.2259271917551817,20
2024-09-04,10.0,10.0,9.87,10.05,10.68,10.0,10000,10.0,10.046264747948284,0.1779457120946439,0.2163308958230742,20
2024-09-05,9.9,10.0,9.84,10.0,10.68,9.84,5400,9.84,10.014531709802394,0.148310380308283,0.202726792720116,20
2024-08-25,9.9,10.11,9.9,10.03,10.68,9.92,2590,9.92,9.92731638384729,0.2301819577488011,0.2532360412185702,21
2024-08-27,9.92,10.05,9.74,9.92,10.68,9.75,42000,9.75,9.900036940178476,0.198986545642839,0.2423861421034239,21
2024-08-28,9.75,10.44,9.75,9.75,10.68,10.33,411750,10.33,9.96618510322794,0.2185458490282759,0.2376180834883943,21
2024-08-29,10.3,10.54,10.3,10.33,10.68,10.53,282091,10.53,10.052925856577486,0.2473339545407622,0.2395612576988679,21
2024-09-01,10.32,10.32,10.1,10.53,10.68,10.1,36000,10.1,10.060168032488642,0.2327681231953793,0.2382026307981702,21
2024-09-02,10.0,10.03,10.0,10.1,10.68,10.03,3900,10.03,10.05552679672116,0.2131194733014716,0.2331859992988305,21
2024-09-03,10.23,10.23,10.05,10.03,10.68,10.05,28395,10.05,10.054676520302518,0.1968919615805866,0.2259271917551817,21
2024-09-04,10.0,10.0,9.87,10.05,10.68,10.0,10000,10.0,10.046264747948284,0.1779457120946439,0.2163308958230742,21
2024-09-05,9.9,10.0,9.84,10.0,10.68,9.84,5400,9.84,10.014531709802394,0.148310380308283,0.202726792720116,21
2024-09-08,9.84,10.04,9.69,9.84,10.68,10.04,29760,10.04,10.018449908294334,0.1393560846886767,0.1900526511138281,21
2024-09-09,9.86,9.86,9.85,10.04,10.68,9.85,1000,9.85,9.992534537787511,0.1155958122267186,0.1751612833364063,21
2024-09-10,9.8,9.8,9.61,9.85,10.68,9.61,3726,9.61,9.933683070435588,0.0765175838052201,0.155432543430169,21
2024-09-11,9.5,9.69,9.45,9.61,10.68,9.5,13500,9.5,9.866962598060882,0.0362538141438744,0.1315967975729101,21
2024-09-12,9.41,9.5,9.4,9.5,10.68,9.5,5700,9.5,9.810506813743824,0.0042949767836297,0.106136433415054,21
2024-09-15,9.5,9.88,9.5,9.5,10.68,9.7,12295,9.7,9.793505765475542,-0.0048385280061182,0.0839414411308196,21
2024-09-16,9.7,9.89,9.7,9.7,10.68,9.75,3500,9.75,9.786812570786998,-0.0079506639182422,0.0655630201210072,21
2024-09-18,9.56,9.56,9.23,9.75,10.68,9.25,51625,9.25,9.704226021435153,-0.0501843810696982,0.0424135398828661,21
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.6989604796759,-0.0491973004211843,0.024091371822056,21
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,21
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,21
2024-08-29,10.3,10.54,10.3,10.33,10.68,10.53,282091,10.53,10.052925856577486,0.2473339545407622,0.2395612576988679,22
2024-09-01,10.32,10.32,10.1,10.53,10.68,10.1,36000,10.1,10.060168032488642,0.2327681231953793,0.2382026307981702,22
2024-09-02,10.0,10.03,10.0,10.1,10.68,10.03,3900,10.03,10.05552679672116,0.2131194733014716,0.2331859992988305,22
2024-09-03,10.23,10.23,10.05,10.03,10.68,10.05,28395,10.05,10.054676520302518,0.1968919615805866,0.2259271917551817,22
2024-09-04,10.0,10.0,9.87,10.05,10.68,10.0,10000,10.0,10.046264747948284,0.1779457120946439,0.2163308958230742,22
2024-09-05,9.9,10.0,9.84,10.0,10.68,9.84,5400,9.84,10.014531709802394,0.148310380308283,0.202726792720116,22
2024-09-08,9.84,10.04,9.69,9.84,10.68,10.04,29760,10.04,10.018449908294334,0.1393560846886767,0.1900526511138281,22
2024-09-09,9.86,9.86,9.85,10.04,10.68,9.85,1000,9.85,9.992534537787511,0.1155958122267186,0.1751612833364063,22
2024-09-10,9.8,9.8,9.61,9.85,10.68,9.61,3726,9.61,9.933683070435588,0.0765175838052201,0.155432543430169,22
2024-09-11,9.5,9.69,9.45,9.61,10.68,9.5,13500,9.5,9.866962598060882,0.0362538141438744,0.1315967975729101,22
2024-09-12,9.41,9.5,9.4,9.5,10.68,9.5,5700,9.5,9.810506813743824,0.0042949767836297,0.106136433415054,22
2024-09-15,9.5,9.88,9.5,9.5,10.68,9.7,12295,9.7,9.793505765475542,-0.0048385280061182,0.0839414411308196,22
2024-09-16,9.7,9.89,9.7,9.7,10.68,9.75,3500,9.75,9.786812570786998,-0.0079506639182422,0.0655630201210072,22
2024-09-18,9.56,9.56,9.23,9.75,10.68,9.25,51625,9.25,9.704226021435153,-0.0501843810696982,0.0424135398828661,22
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.6989604796759,-0.0491973004211843,0.024091371822056,22
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,22
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,22
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,22
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,22
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,22
2024-09-08,9.84,10.04,9.69,9.84,10.68,10.04,29760,10.04,10.018449908294334,0.1393560846886767,0.1900526511138281,23
2024-09-09,9.86,9.86,9.85,10.04,10.68,9.85,1000,9.85,9.992534537787511,0.1155958122267186,0.1751612833364063,23
2024-09-10,9.8,9.8,9.61,9.85,10.68,9.61,3726,9.61,9.933683070435588,0.0765175838052201,0.155432543430169,23
2024-09-11,9.5,9.69,9.45,9.61,10.68,9.5,13500,9.5,9.866962598060882,0.0362538141438744,0.1315967975729101,23
2024-09-12,9.41,9.5,9.4,9.5,10.68,9.5,5700,9.5,9.810506813743824,0.0042949767836297,0.106136433415054,23
2024-09-15,9.5,9.88,9.5,9.5,10.68,9.7,12295,9.7,9.793505765475542,-0.0048385280061182,0.0839414411308196,23
2024-09-16,9.7,9.89,9.7,9.7,10.68,9.75,3500,9.75,9.786812570786998,-0.0079506639182422,0.0655630201210072,23
2024-09-18,9.56,9.56,9.23,9.75,10.68,9.25,51625,9.25,9.704226021435153,-0.0501843810696982,0.0424135398828661,23
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.6989604796759,-0.0491973004211843,0.024091371822056,23
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,23
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,23
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,23
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,23
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,23
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064849,-0.1142750781922821,-0.0678636915674961,23
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.0900728191404773,-0.0723055170820923,23
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.0812525555626759,-0.0740949247782091,23
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.075011579191889,-0.074278255660945,23
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,23
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,23
2024-09-16,9.7,9.89,9.7,9.7,10.68,9.75,3500,9.75,9.786812570786998,-0.0079506639182422,0.0655630201210072,24
2024-09-18,9.56,9.56,9.23,9.75,10.68,9.25,51625,9.25,9.704226021435153,-0.0501843810696982,0.0424135398828661,24
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.6989604796759,-0.0491973004211843,0.024091371822056,24
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,24
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,24
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,24
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,24
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,24
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064849,-0.1142750781922821,-0.0678636915674961,24
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.0900728191404773,-0.0723055170820923,24
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.0812525555626759,-0.0740949247782091,24
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.075011579191889,-0.074278255660945,24
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,24
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,24
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,24
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,24
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,24
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,24
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,24
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,24
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.6989604796759,-0.0491973004211843,0.024091371822056,25
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,25
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,25
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,25
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,25
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,25
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064849,-0.1142750781922821,-0.0678636915674961,25
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.0900728191404773,-0.0723055170820923,25
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.0812525555626759,-0.0740949247782091,25
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.075011579191889,-0.074278255660945,25
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,25
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,25
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,25
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,25
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,25
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,25
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,25
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,25
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049956,-0.0650125694615617,-0.0475105265079648,25
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.0836043964000197,-0.0547293004863758,25
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.0614245472017387,0.006988188017297,26
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324163,-0.0806746744833475,-0.0105443844828318,26
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,26
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,26
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,26
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064849,-0.1142750781922821,-0.0678636915674961,26
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.0900728191404773,-0.0723055170820923,26
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.0812525555626759,-0.0740949247782091,26
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.075011579191889,-0.074278255660945,26
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,26
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,26
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,26
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,26
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,26
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,26
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,26
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,26
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049956,-0.0650125694615617,-0.0475105265079648,26
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.0836043964000197,-0.0547293004863758,26
2024-10-24,9.21,9.25,9.21,9.21,10.68,9.25,1850,9.25,9.426243242905588,-0.0940270027318579,-0.0625888409354722,26
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.0251693520581541,27
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297185,-0.0970276946571324,-0.0395410205779497,27
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.1231401422446989,-0.0562608449112996,27
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064849,-0.1142750781922821,-0.0678636915674961,27
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.0900728191404773,-0.0723055170820923,27
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.0812525555626759,-0.0740949247782091,27
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.075011579191889,-0.074278255660945,27
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,27
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,27
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,27
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,27
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,27
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,27
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,27
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,27
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049956,-0.0650125694615617,-0.0475105265079648,27
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.0836043964000197,-0.0547293004863758,27
2024-10-24,9.21,9.25,9.21,9.21,10.68,9.25,1850,9.25,9.426243242905588,-0.0940270027318579,-0.0625888409354722,27
2024-10-27,9.21,9.21,9.21,9.25,10.68,9.21,600,9.21,9.392975051689344,-0.1043122127897735,-0.0709335153063325,27
2024-10-28,9.3,9.37,9.3,9.21,10.68,9.37,7300,9.37,9.389440428352522,-0.0984181498688823,-0.0764304422188424,27
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.069267092528829,-0.0732760230345218,28
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352256,-0.0392477130346513,-0.0664703610345477,28
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,28
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,28
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,28
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,28
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,28
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,28
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049956,-0.0650125694615617,-0.0475105265079648,28
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.0836043964000197,-0.0547293004863758,28
2024-10-24,9.21,9.25,9.21,9.21,10.68,9.25,1850,9.25,9.426243242905588,-0.0940270027318579,-0.0625888409354722,28
2024-10-27,9.21,9.21,9.21,9.25,10.68,9.21,600,9.21,9.392975051689344,-0.1043122127897735,-0.0709335153063325,28
2024-10-28,9.3,9.37,9.3,9.21,10.68,9.37,7300,9.37,9.389440428352522,-0.0984181498688823,-0.0764304422188424,28
2024-10-29,9.37,9.93,9.37,9.37,10.68,9.93,35720,9.93,9.472603439375211,-0.0480063552742375,-0.0707456248299215,28
2024-10-30,9.74,9.74,9.74,9.93,10.68,9.74,3180,9.74,9.513741371779023,-0.0231195491926872,-0.0612204097024746,28
2024-11-05,9.55,9.55,9.2,9.74,10.68,9.5,39770,9.5,9.511627314582253,-0.0225031677989626,-0.0534769613217722,28
2024-11-06,9.69,9.69,9.5,9.5,10.68,9.5,5200,9.5,9.509838496954211,-0.0217638015469123,-0.0471343293668002,28
2024-11-10,9.33,9.69,9.31,9.5,10.68,9.5,22600,9.5,9.50832488203818,-0.0209365054628616,-0.0418947645860125,28
2024-11-11,9.42,9.42,9.42,9.5,10.68,9.42,100,9.42,9.494736438647692,-0.0264315127421639,-0.0388021142172428,28
2024-11-12,9.26,9.64,9.26,9.42,10.68,9.48,41500,9.48,9.492469294240356,-0.0256491792687718,-0.0361715272275486,28
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.0304376839376789,-0.059263825615174,29
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.61317467443564,-0.0199974881045772,-0.0514105581130546,29
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676307,-0.0251512094535222,-0.0461586883811481,29
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.0304978434510871,-0.0430265193951359,29
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.0343392479397657,-0.0412890651040619,29
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240855,-0.0505188184315805,-0.0431350157695656,29
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049956,-0.0650125694615617,-0.0475105265079648,29
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.0836043964000197,-0.0547293004863758,29
2024-10-24,9.21,9.25,9.21,9.21,10.68,9.25,1850,9.25,9.426243242905588,-0.0940270027318579,-0.0625888409354722,29
2024-10-27,9.21,9.21,9.21,9.25,10.68,9.21,600,9.21,9.392975051689344,-0.1043122127897735,-0.0709335153063325,29
2024-10-28,9.3,9.37,9.3,9.21,10.68,9.37,7300,9.37,9.389440428352522,-0.0984181498688823,-0.0764304422188424,29
2024-10-29,9.37,9.93,9.37,9.37,10.68,9.93,35720,9.93,9.472603439375211,-0.0480063552742375,-0.0707456248299215,29
2024-10-30,9.74,9.74,9.74,9.93,10.68,9.74,3180,9.74,9.513741371779023,-0.0231195491926872,-0.0612204097024746,29
2024-11-05,9.55,9.55,9.2,9.74,10.68,9.5,39770,9.5,9.511627314582253,-0.0225031677989626,-0.0534769613217722,29
2024-11-06,9.69,9.69,9.5,9.5,10.68,9.5,5200,9.5,9.509838496954211,-0.0217638015469123,-0.0471343293668002,29
2024-11-10,9.33,9.69,9.31,9.5,10.68,9.5,22600,9.5,9.50832488203818,-0.0209365054628616,-0.0418947645860125,29
2024-11-11,9.42,9.42,9.42,9.5,10.68,9.42,100,9.42,9.494736438647692,-0.0264315127421639,-0.0388021142172428,29
2024-11-12,9.26,9.64,9.26,9.42,10.68,9.48,41500,9.48,9.492469294240356,-0.0256491792687718,-0.0361715272275486,29
2024-11-13,9.66,10.03,9.48,9.48,10.68,10.03,281681,10.03,9.575166325895683,0.0191307022761222,-0.0251110813268144,29
2024-11-14,9.83,9.83,9.65,10.03,10.68,9.82,4100,9.82,9.612833044988657,0.0372445046001725,-0.012639964141417,29
2024-11-24,9.58,9.78,9.58,9.75,10.68,9.78,36900,9.78,9.692530682583476,0.0620145533945954,0.0312427680113114,30
2024-11-25,9.61,9.65,9.59,9.78,10.68,9.65,38630,9.65,9.685987500647558,0.0540281217689635,0.0357998387628418,30
2024-11-26,9.46,9.65,9.46,9.65,10.68,9.65,6170,9.65,9.680450962086397,0.0471552409025104,0.0380709191907755,30
2024-11-27,9.55,9.55,9.55,9.65,10.68,9.55,1300,9.55,9.660381583303872,0.0332559155410159,0.0371079184608236,30
2024-11-28,9.36,9.38,9.36,9.55,10.68,9.38,300,9.38,9.617245955103275,0.0084258923598898,0.0313715132406368,30
2024-12-01,9.56,9.56,9.56,9.38,10.68,9.56,4900,9.56,9.608438885087386,0.0032351232879559,0.0257442352501007,30
2024-12-02,9.74,9.92,9.74,9.56,10.68,9.9,80800,9.9,9.653294441227787,0.0262539210431302,0.0258461724087066,30
2024-12-03,9.71,9.71,9.57,9.9,10.68,9.57,20200,9.57,9.640479911808129,0.0176646153408519,0.0242098609951356,30
2024-12-04,9.51,9.7,9.51,9.57,10.68,9.61,7800,9.61,9.635790694606875,0.0139246793593983,0.0221528246679882,30
2024-12-05,9.47,9.47,9.47,9.61,10.68,9.47,600,9.47,9.610284433898126,-0.0003322468865754,0.0176558103570754,30
2024-12-08,9.29,9.5,9.29,9.47,10.68,9.45,900,9.45,9.585625290221492,-0.0130938586532316,0.011505876555014,30
2024-12-09,9.55,9.55,9.55,9.45,10.68,9.55,4995,9.55,9.580144476341262,-0.0149658466908881,0.0062115319058336,30
